,ID,date,lesson_num,city,parity
9298,3692.0,2024-12-04 00:00:00,14,Онлайн,even
9299,3846.0,2024-12-04 00:00:00,14,Онлайн,even
9300,3926.0,2024-12-04 00:00:00,14,Онлайн,even
9301,3886.0,2024-12-04 00:00:00,14,Онлайн,even
9302,3934.0,2024-12-04 00:00:00,14,Онлайн,even
9303,4050.0,2024-12-04 00:00:00,5,Онлайн,odd
9304,4064.0,2024-12-04 00:00:00,2,Онлайн,even
9305,4010.0,2024-12-04 00:00:00,1,Онлайн,odd
9306,4022.0,2024-12-04 00:00:00,1,Онлайн,odd
9307,4028.0,2024-12-04 00:00:00,1,Онлайн,odd
9308,4044.0,2024-12-04 00:00:00,1,Онлайн,odd
9309,4072.0,2024-12-04 00:00:00,1,Онлайн,odd
9310,3674.0,2024-12-05 00:00:00,24,Онлайн,even
9311,3688.0,2024-12-05 00:00:00,24,Онлайн,even
9312,3702.0,2024-12-05 00:00:00,24,Онлайн,even
9313,3730.0,2024-12-05 00:00:00,24,Онлайн,even
9314,3764.0,2024-12-05 00:00:00,24,Онлайн,even
9315,3816.0,2024-12-05 00:00:00,24,Онлайн,even
9316,3866.0,2024-12-05 00:00:00,24,Онлайн,even
9317,3598.0,2024-12-05 00:00:00,24,Онлайн,even
9318,3602.0,2024-12-05 00:00:00,24,Онлайн,even
9319,3680.0,2024-12-05 00:00:00,24,Онлайн,even
9320,3716.0,2024-12-05 00:00:00,24,Онлайн,even
9321,3864.0,2024-12-05 00:00:00,24,Онлайн,even
9322,3616.0,2024-12-05 00:00:00,23,Онлайн,odd
9323,3732.0,2024-12-05 00:00:00,23,Онлайн,odd
9324,3740.0,2024-12-05 00:00:00,23,Онлайн,odd
9325,3770.0,2024-12-05 00:00:00,23,Онлайн,odd
9326,3802.0,2024-12-05 00:00:00,23,Онлайн,odd
9327,3830.0,2024-12-05 00:00:00,23,Онлайн,odd
9328,3878.0,2024-12-05 00:00:00,23,Онлайн,odd
9329,3892.0,2024-12-05 00:00:00,23,Онлайн,odd
9330,3908.0,2024-12-05 00:00:00,21,Онлайн,odd
9331,3910.0,2024-12-05 00:00:00,23,Онлайн,odd
9332,3890.0,2024-12-05 00:00:00,22,Онлайн,even
9333,3628.0,2024-12-05 00:00:00,22,Онлайн,even
9334,3666.0,2024-12-05 00:00:00,22,Онлайн,even
9335,3784.0,2024-12-05 00:00:00,22,Онлайн,even
9336,3792.0,2024-12-05 00:00:00,22,Онлайн,even
9337,3618.0,2024-12-05 00:00:00,22,Онлайн,even
9338,3676.0,2024-12-05 00:00:00,22,Онлайн,even
9339,3854.0,2024-12-05 00:00:00,20,Онлайн,even
9340,3636.0,2024-12-05 00:00:00,16,Онлайн,even
9341,3622.0,2024-12-05 00:00:00,16,Онлайн,even
9342,3620.0,2024-12-05 00:00:00,15,Онлайн,odd
9343,3734.0,2024-12-05 00:00:00,15,Онлайн,odd
9344,3920.0,2024-12-05 00:00:00,15,Онлайн,odd
9345,3936.0,2024-12-05 00:00:00,15,Онлайн,odd
9346,3848.0,2024-12-05 00:00:00,15,Онлайн,odd
9347,3896.0,2024-12-05 00:00:00,15,Онлайн,odd
9348,3808.0,2024-12-05 00:00:00,14,Онлайн,even
9349,3996.0,2024-12-05 00:00:00,5,Онлайн,odd
9350,4018.0,2024-12-05 00:00:00,6,Онлайн,even
9351,4038.0,2024-12-05 00:00:00,6,Онлайн,even
9352,4048.0,2024-12-05 00:00:00,6,Онлайн,even
9353,4014.0,2024-12-05 00:00:00,2,Онлайн,even
9354,4006.0,2024-12-05 00:00:00,2,Онлайн,even
9355,4016.0,2024-12-05 00:00:00,1,Онлайн,odd
9356,4040.0,2024-12-05 00:00:00,1,Онлайн,odd
9357,4058.0,2024-12-05 00:00:00,1,Онлайн,odd
9358,4076.0,2024-12-05 00:00:00,1,Онлайн,odd
9359,3682.0,2024-12-06 00:00:00,24,Онлайн,even
9360,3690.0,2024-12-06 00:00:00,24,Онлайн,even
9361,3870.0,2024-12-06 00:00:00,24,Онлайн,even
9362,3600.0,2024-12-06 00:00:00,23,Онлайн,odd
9363,3604.0,2024-12-06 00:00:00,23,Онлайн,odd
9364,3608.0,2024-12-06 00:00:00,23,Онлайн,odd
9365,3786.0,2024-12-06 00:00:00,23,Онлайн,odd
9366,3788.0,2024-12-06 00:00:00,23,Онлайн,odd
9367,3820.0,2024-12-06 00:00:00,23,Онлайн,odd
9368,3872.0,2024-12-06 00:00:00,21,Онлайн,odd
9369,3614.0,2024-12-06 00:00:00,22,Онлайн,even
9370,3838.0,2024-12-06 00:00:00,22,Онлайн,even
9371,3776.0,2024-12-06 00:00:00,22,Онлайн,even
9372,3722.0,2024-12-06 00:00:00,16,Онлайн,even
9373,3706.0,2024-12-06 00:00:00,15,Онлайн,odd
9374,3806.0,2024-12-06 00:00:00,15,Онлайн,odd
9375,3876.0,2024-12-06 00:00:00,15,Онлайн,odd
9376,3642.0,2024-12-06 00:00:00,14,Онлайн,even
9377,3850.0,2024-12-06 00:00:00,14,Онлайн,even
9378,4042.0,2024-12-06 00:00:00,4,Онлайн,even
9379,4070.0,2024-12-06 00:00:00,2,Онлайн,even
9380,4028.0,2024-12-06 00:00:00,2,Онлайн,even
9381,3998.0,2024-12-06 00:00:00,1,Онлайн,odd
9382,4054.0,2024-12-06 00:00:00,1,Онлайн,odd
9383,4060.0,2024-12-06 00:00:00,1,Онлайн,odd
9384,4068.0,2024-12-06 00:00:00,1,Онлайн,odd
9385,4080.0,2024-12-06 00:00:00,1,Онлайн,odd
9386,3718.0,2024-12-07 00:00:00,24,Онлайн,even
9387,3818.0,2024-12-07 00:00:00,24,Онлайн,even
9388,3700.0,2024-12-07 00:00:00,24,Онлайн,even
9389,3720.0,2024-12-07 00:00:00,24,Онлайн,even
9390,3832.0,2024-12-07 00:00:00,24,Онлайн,even
9391,3894.0,2024-12-07 00:00:00,24,Онлайн,even
9392,3900.0,2024-12-07 00:00:00,24,Онлайн,even
9393,3830.0,2024-12-07 00:00:00,24,Онлайн,even
9394,3878.0,2024-12-07 00:00:00,24,Онлайн,even
9395,3892.0,2024-12-07 00:00:00,24,Онлайн,even
9396,3606.0,2024-12-07 00:00:00,23,Онлайн,odd
9397,3638.0,2024-12-07 00:00:00,23,Онлайн,odd
9398,3694.0,2024-12-07 00:00:00,23,Онлайн,odd
9399,3742.0,2024-12-07 00:00:00,23,Онлайн,odd
9400,3772.0,2024-12-07 00:00:00,23,Онлайн,odd
9401,3794.0,2024-12-07 00:00:00,23,Онлайн,odd
9402,3796.0,2024-12-07 00:00:00,21,Онлайн,odd
9403,3800.0,2024-12-07 00:00:00,23,Онлайн,odd
9404,3814.0,2024-12-07 00:00:00,23,Онлайн,odd
9405,3824.0,2024-12-07 00:00:00,23,Онлайн,odd
9406,3834.0,2024-12-07 00:00:00,23,Онлайн,odd
9407,3836.0,2024-12-07 00:00:00,23,Онлайн,odd
9408,3868.0,2024-12-07 00:00:00,23,Онлайн,odd
9409,3890.0,2024-12-07 00:00:00,23,Онлайн,odd
9410,3686.0,2024-12-07 00:00:00,21,Онлайн,odd
9411,3840.0,2024-12-07 00:00:00,16,Онлайн,even
9412,3662.0,2024-12-07 00:00:00,16,Онлайн,even
9413,3902.0,2024-12-07 00:00:00,16,Онлайн,even
9414,3684.0,2024-12-07 00:00:00,16,Онлайн,even
9415,3640.0,2024-12-07 00:00:00,15,Онлайн,odd
9416,3842.0,2024-12-07 00:00:00,15,Онлайн,odd
9417,3888.0,2024-12-07 00:00:00,15,Онлайн,odd
9418,4034.0,2024-12-07 00:00:00,2,Онлайн,even
9419,4010.0,2024-12-07 00:00:00,2,Онлайн,even
9420,4116.0,2024-12-07 00:00:00,1,Онлайн,odd
9421,4052.0,2024-12-07 00:00:00,1,Онлайн,odd
9422,3626.0,2024-12-08 00:00:00,24,Онлайн,even
9423,3704.0,2024-12-08 00:00:00,24,Онлайн,even
9424,3768.0,2024-12-08 00:00:00,24,Онлайн,even
9425,3874.0,2024-12-08 00:00:00,24,Онлайн,even
9426,3782.0,2024-12-08 00:00:00,24,Онлайн,even
9427,3880.0,2024-12-08 00:00:00,24,Онлайн,even
9428,3882.0,2024-12-08 00:00:00,24,Онлайн,even
9429,3770.0,2024-12-08 00:00:00,24,Онлайн,even
9430,3604.0,2024-12-08 00:00:00,24,Онлайн,even
9431,3608.0,2024-12-08 00:00:00,24,Онлайн,even
9432,3820.0,2024-12-08 00:00:00,24,Онлайн,even
9433,3872.0,2024-12-08 00:00:00,22,Онлайн,even
9434,3610.0,2024-12-08 00:00:00,23,Онлайн,odd
9435,3612.0,2024-12-08 00:00:00,23,Онлайн,odd
9436,3614.0,2024-12-08 00:00:00,23,Онлайн,odd
9437,3628.0,2024-12-08 00:00:00,23,Онлайн,odd
9438,3630.0,2024-12-08 00:00:00,23,Онлайн,odd
9439,3666.0,2024-12-08 00:00:00,23,Онлайн,odd
9440,3728.0,2024-12-08 00:00:00,23,Онлайн,odd
9441,3744.0,2024-12-08 00:00:00,23,Онлайн,odd
9442,3746.0,2024-12-08 00:00:00,23,Онлайн,odd
9443,3748.0,2024-12-08 00:00:00,23,Онлайн,odd
9444,3750.0,2024-12-08 00:00:00,23,Онлайн,odd
9445,3752.0,2024-12-08 00:00:00,23,Онлайн,odd
9446,3774.0,2024-12-08 00:00:00,23,Онлайн,odd
9447,3778.0,2024-12-08 00:00:00,23,Онлайн,odd
9448,3784.0,2024-12-08 00:00:00,23,Онлайн,odd
9449,3790.0,2024-12-08 00:00:00,23,Онлайн,odd
9450,3792.0,2024-12-08 00:00:00,23,Онлайн,odd
9451,3798.0,2024-12-08 00:00:00,23,Онлайн,odd
9452,3826.0,2024-12-08 00:00:00,23,Онлайн,odd
9453,3828.0,2024-12-08 00:00:00,23,Онлайн,odd
9454,3884.0,2024-12-08 00:00:00,23,Онлайн,odd
9455,3904.0,2024-12-08 00:00:00,23,Онлайн,odd
9456,3906.0,2024-12-08 00:00:00,23,Онлайн,odd
9457,3754.0,2024-12-08 00:00:00,22,Онлайн,even
9458,3854.0,2024-12-08 00:00:00,21,Онлайн,odd
9459,3804.0,2024-12-08 00:00:00,16,Онлайн,even
9460,3844.0,2024-12-08 00:00:00,16,Онлайн,even
9461,3912.0,2024-12-08 00:00:00,16,Онлайн,even
9462,3920.0,2024-12-08 00:00:00,16,Онлайн,even
9463,3642.0,2024-12-08 00:00:00,15,Онлайн,odd
9464,3692.0,2024-12-08 00:00:00,15,Онлайн,odd
9465,3756.0,2024-12-08 00:00:00,15,Онлайн,odd
9466,3808.0,2024-12-08 00:00:00,15,Онлайн,odd
9467,3846.0,2024-12-08 00:00:00,15,Онлайн,odd
9468,3850.0,2024-12-08 00:00:00,15,Онлайн,odd
9469,3926.0,2024-12-08 00:00:00,15,Онлайн,odd
9470,3886.0,2024-12-08 00:00:00,15,Онлайн,odd
9471,3934.0,2024-12-08 00:00:00,15,Онлайн,odd
9472,4042.0,2024-12-08 00:00:00,5,Онлайн,odd
9473,4074.0,2024-12-08 00:00:00,5,Онлайн,odd
9474,4050.0,2024-12-08 00:00:00,6,Онлайн,even
9475,4022.0,2024-12-08 00:00:00,2,Онлайн,even
9476,4044.0,2024-12-08 00:00:00,2,Онлайн,even
9477,4072.0,2024-12-08 00:00:00,2,Онлайн,even
9478,4016.0,2024-12-08 00:00:00,2,Онлайн,even
9479,4056.0,2024-12-08 00:00:00,1,Онлайн,odd
9480,4078.0,2024-12-08 00:00:00,1,Онлайн,odd
9481,4118.0,2024-12-08 00:00:00,1,Онлайн,odd
9482,3664.0,2024-12-09 00:00:00,25,Онлайн,odd
9483,3668.0,2024-12-09 00:00:00,25,Онлайн,odd
9484,3674.0,2024-12-09 00:00:00,25,Онлайн,odd
9485,3688.0,2024-12-09 00:00:00,25,Онлайн,odd
9486,3702.0,2024-12-09 00:00:00,25,Онлайн,odd
9487,3718.0,2024-12-09 00:00:00,25,Онлайн,odd
9488,3730.0,2024-12-09 00:00:00,25,Онлайн,odd
9489,3764.0,2024-12-09 00:00:00,25,Онлайн,odd
9490,3816.0,2024-12-09 00:00:00,25,Онлайн,odd
9491,3818.0,2024-12-09 00:00:00,25,Онлайн,odd
9492,3866.0,2024-12-09 00:00:00,25,Онлайн,odd
9493,3632.0,2024-12-09 00:00:00,24,Онлайн,even
9494,3634.0,2024-12-09 00:00:00,24,Онлайн,even
9495,3714.0,2024-12-09 00:00:00,24,Онлайн,even
9496,3812.0,2024-12-09 00:00:00,24,Онлайн,even
9497,3822.0,2024-12-09 00:00:00,24,Онлайн,even
9498,3732.0,2024-12-09 00:00:00,24,Онлайн,even
9499,3740.0,2024-12-09 00:00:00,24,Онлайн,even
9500,3802.0,2024-12-09 00:00:00,24,Онлайн,even
9501,3908.0,2024-12-09 00:00:00,22,Онлайн,even
9502,3910.0,2024-12-09 00:00:00,24,Онлайн,even
9503,3786.0,2024-12-09 00:00:00,24,Онлайн,even
9504,3788.0,2024-12-09 00:00:00,24,Онлайн,even
9505,3606.0,2024-12-09 00:00:00,24,Онлайн,even
9506,3772.0,2024-12-09 00:00:00,24,Онлайн,even
9507,3824.0,2024-12-09 00:00:00,24,Онлайн,even
9508,3618.0,2024-12-09 00:00:00,23,Онлайн,odd
9509,3670.0,2024-12-09 00:00:00,12,Онлайн,even
9510,3676.0,2024-12-09 00:00:00,23,Онлайн,odd
9511,3636.0,2024-12-09 00:00:00,17,Онлайн,odd
9512,3722.0,2024-12-09 00:00:00,17,Онлайн,odd
9513,3840.0,2024-12-09 00:00:00,17,Онлайн,odd
9514,3734.0,2024-12-09 00:00:00,16,Онлайн,even
9515,3848.0,2024-12-09 00:00:00,16,Онлайн,even
9516,3876.0,2024-12-09 00:00:00,16,Онлайн,even
9517,3640.0,2024-12-09 00:00:00,16,Онлайн,even
9518,3842.0,2024-12-09 00:00:00,16,Онлайн,even
9519,3888.0,2024-12-09 00:00:00,16,Онлайн,even
9520,3996.0,2024-12-09 00:00:00,6,Онлайн,even
9521,4038.0,2024-12-09 00:00:00,7,Онлайн,odd
9522,4048.0,2024-12-09 00:00:00,7,Онлайн,odd
9523,4014.0,2024-12-09 00:00:00,3,Онлайн,odd
9524,4034.0,2024-12-09 00:00:00,3,Онлайн,odd
9525,4064.0,2024-12-09 00:00:00,3,Онлайн,odd
9526,4068.0,2024-12-09 00:00:00,2,Онлайн,even
9527,4076.0,2024-12-09 00:00:00,2,Онлайн,even
9528,4116.0,2024-12-09 00:00:00,2,Онлайн,even
9529,4052.0,2024-12-09 00:00:00,2,Онлайн,even
9530,3598.0,2024-12-10 00:00:00,25,Онлайн,odd
9531,3602.0,2024-12-10 00:00:00,25,Онлайн,odd
9532,3626.0,2024-12-10 00:00:00,25,Онлайн,odd
9533,3680.0,2024-12-10 00:00:00,25,Онлайн,odd
9534,3682.0,2024-12-10 00:00:00,25,Онлайн,odd
9535,3690.0,2024-12-10 00:00:00,25,Онлайн,odd
9536,3700.0,2024-12-10 00:00:00,25,Онлайн,odd
9537,3704.0,2024-12-10 00:00:00,25,Онлайн,odd
9538,3716.0,2024-12-10 00:00:00,25,Онлайн,odd
9539,3720.0,2024-12-10 00:00:00,25,Онлайн,odd
9540,3768.0,2024-12-10 00:00:00,25,Онлайн,odd
9541,3832.0,2024-12-10 00:00:00,25,Онлайн,odd
9542,3864.0,2024-12-10 00:00:00,25,Онлайн,odd
9543,3874.0,2024-12-10 00:00:00,25,Онлайн,odd
9544,3894.0,2024-12-10 00:00:00,25,Онлайн,odd
9545,3900.0,2024-12-10 00:00:00,25,Онлайн,odd
9546,3616.0,2024-12-10 00:00:00,24,Онлайн,even
9547,3600.0,2024-12-10 00:00:00,24,Онлайн,even
9548,3638.0,2024-12-10 00:00:00,24,Онлайн,even
9549,3794.0,2024-12-10 00:00:00,24,Онлайн,even
9550,3800.0,2024-12-10 00:00:00,24,Онлайн,even
9551,3834.0,2024-12-10 00:00:00,24,Онлайн,even
9552,3836.0,2024-12-10 00:00:00,24,Онлайн,even
9553,3728.0,2024-12-10 00:00:00,24,Онлайн,even
9554,3744.0,2024-12-10 00:00:00,24,Онлайн,even
9555,3746.0,2024-12-10 00:00:00,24,Онлайн,even
9556,3826.0,2024-12-10 00:00:00,24,Онлайн,even
9557,3754.0,2024-12-10 00:00:00,23,Онлайн,odd
9558,3838.0,2024-12-10 00:00:00,23,Онлайн,odd
9559,3622.0,2024-12-10 00:00:00,17,Онлайн,odd
9560,3662.0,2024-12-10 00:00:00,17,Онлайн,odd
9561,3804.0,2024-12-10 00:00:00,17,Онлайн,odd
9562,3844.0,2024-12-10 00:00:00,17,Онлайн,odd
9563,3902.0,2024-12-10 00:00:00,17,Онлайн,odd
9564,3912.0,2024-12-10 00:00:00,17,Онлайн,odd
9565,3620.0,2024-12-10 00:00:00,16,Онлайн,even
9566,3936.0,2024-12-10 00:00:00,16,Онлайн,even
9567,3896.0,2024-12-10 00:00:00,16,Онлайн,even
9568,3706.0,2024-12-10 00:00:00,16,Онлайн,even
9569,3756.0,2024-12-10 00:00:00,16,Онлайн,even
9570,4018.0,2024-12-10 00:00:00,7,Онлайн,odd
9571,4074.0,2024-12-10 00:00:00,6,Онлайн,even
9572,4006.0,2024-12-10 00:00:00,3,Онлайн,odd
9573,4070.0,2024-12-10 00:00:00,3,Онлайн,odd
9574,4040.0,2024-12-10 00:00:00,2,Онлайн,even
9575,4058.0,2024-12-10 00:00:00,2,Онлайн,even
9576,3998.0,2024-12-10 00:00:00,2,Онлайн,even
9577,4054.0,2024-12-10 00:00:00,2,Онлайн,even
9578,3664.0,2024-12-11 00:00:00,26,Онлайн,even
9579,3668.0,2024-12-11 00:00:00,26,Онлайн,even
9580,3632.0,2024-12-11 00:00:00,25,Онлайн,odd
9581,3634.0,2024-12-11 00:00:00,25,Онлайн,odd
9582,3714.0,2024-12-11 00:00:00,25,Онлайн,odd
9583,3782.0,2024-12-11 00:00:00,25,Онлайн,odd
9584,3812.0,2024-12-11 00:00:00,25,Онлайн,odd
9585,3822.0,2024-12-11 00:00:00,25,Онлайн,odd
9586,3870.0,2024-12-11 00:00:00,25,Онлайн,odd
9587,3880.0,2024-12-11 00:00:00,25,Онлайн,odd
9588,3882.0,2024-12-11 00:00:00,25,Онлайн,odd
9589,3694.0,2024-12-11 00:00:00,24,Онлайн,even
9590,3742.0,2024-12-11 00:00:00,24,Онлайн,even
9591,3796.0,2024-12-11 00:00:00,22,Онлайн,even
9592,3814.0,2024-12-11 00:00:00,24,Онлайн,even
9593,3868.0,2024-12-11 00:00:00,24,Онлайн,even
9594,3610.0,2024-12-11 00:00:00,24,Онлайн,even
9595,3612.0,2024-12-11 00:00:00,24,Онлайн,even
9596,3630.0,2024-12-11 00:00:00,24,Онлайн,even
9597,3748.0,2024-12-11 00:00:00,24,Онлайн,even
9598,3750.0,2024-12-11 00:00:00,24,Онлайн,even
9599,3752.0,2024-12-11 00:00:00,24,Онлайн,even
9600,3774.0,2024-12-11 00:00:00,24,Онлайн,even
9601,3778.0,2024-12-11 00:00:00,24,Онлайн,even
9602,3790.0,2024-12-11 00:00:00,24,Онлайн,even
9603,3798.0,2024-12-11 00:00:00,24,Онлайн,even
9604,3828.0,2024-12-11 00:00:00,24,Онлайн,even
9605,3884.0,2024-12-11 00:00:00,24,Онлайн,even
9606,3904.0,2024-12-11 00:00:00,24,Онлайн,even
9607,3906.0,2024-12-11 00:00:00,24,Онлайн,even
9608,3776.0,2024-12-11 00:00:00,23,Онлайн,odd
9609,3686.0,2024-12-11 00:00:00,22,Онлайн,even
9610,3684.0,2024-12-11 00:00:00,17,Онлайн,odd
9611,3806.0,2024-12-11 00:00:00,16,Онлайн,even
9612,3692.0,2024-12-11 00:00:00,16,Онлайн,even
9613,3846.0,2024-12-11 00:00:00,16,Онлайн,even
9614,3926.0,2024-12-11 00:00:00,16,Онлайн,even
9615,3886.0,2024-12-11 00:00:00,16,Онлайн,even
9616,3934.0,2024-12-11 00:00:00,16,Онлайн,even
9617,4050.0,2024-12-11 00:00:00,7,Онлайн,odd
9618,4064.0,2024-12-11 00:00:00,4,Онлайн,even
9619,4010.0,2024-12-11 00:00:00,3,Онлайн,odd
9620,4022.0,2024-12-11 00:00:00,3,Онлайн,odd
9621,4028.0,2024-12-11 00:00:00,3,Онлайн,odd
9622,4044.0,2024-12-11 00:00:00,3,Онлайн,odd
9623,4072.0,2024-12-11 00:00:00,3,Онлайн,odd
9624,4060.0,2024-12-11 00:00:00,2,Онлайн,even
9625,4080.0,2024-12-11 00:00:00,2,Онлайн,even
9626,4078.0,2024-12-11 00:00:00,2,Онлайн,even
9627,3674.0,2024-12-12 00:00:00,26,Онлайн,even
9628,3688.0,2024-12-12 00:00:00,26,Онлайн,even
9629,3702.0,2024-12-12 00:00:00,26,Онлайн,even
9630,3730.0,2024-12-12 00:00:00,26,Онлайн,even
9631,3764.0,2024-12-12 00:00:00,26,Онлайн,even
9632,3816.0,2024-12-12 00:00:00,26,Онлайн,even
9633,3866.0,2024-12-12 00:00:00,26,Онлайн,even
9634,3598.0,2024-12-12 00:00:00,26,Онлайн,even
9635,3602.0,2024-12-12 00:00:00,26,Онлайн,even
9636,3680.0,2024-12-12 00:00:00,26,Онлайн,even
9637,3716.0,2024-12-12 00:00:00,26,Онлайн,even
9638,3864.0,2024-12-12 00:00:00,26,Онлайн,even
9639,3616.0,2024-12-12 00:00:00,25,Онлайн,odd
9640,3732.0,2024-12-12 00:00:00,25,Онлайн,odd
9641,3740.0,2024-12-12 00:00:00,25,Онлайн,odd
9642,3770.0,2024-12-12 00:00:00,25,Онлайн,odd
9643,3802.0,2024-12-12 00:00:00,25,Онлайн,odd
9644,3830.0,2024-12-12 00:00:00,25,Онлайн,odd
9645,3878.0,2024-12-12 00:00:00,25,Онлайн,odd
9646,3892.0,2024-12-12 00:00:00,25,Онлайн,odd
9647,3908.0,2024-12-12 00:00:00,23,Онлайн,odd
9648,3910.0,2024-12-12 00:00:00,25,Онлайн,odd
9649,3890.0,2024-12-12 00:00:00,24,Онлайн,even
9650,3628.0,2024-12-12 00:00:00,24,Онлайн,even
9651,3666.0,2024-12-12 00:00:00,24,Онлайн,even
9652,3784.0,2024-12-12 00:00:00,24,Онлайн,even
9653,3792.0,2024-12-12 00:00:00,24,Онлайн,even
9654,3618.0,2024-12-12 00:00:00,24,Онлайн,even
9655,3676.0,2024-12-12 00:00:00,24,Онлайн,even
9656,3854.0,2024-12-12 00:00:00,22,Онлайн,even
9657,3636.0,2024-12-12 00:00:00,18,Онлайн,even
9658,3622.0,2024-12-12 00:00:00,18,Онлайн,even
9659,3620.0,2024-12-12 00:00:00,17,Онлайн,odd
9660,3734.0,2024-12-12 00:00:00,17,Онлайн,odd
9661,3920.0,2024-12-12 00:00:00,17,Онлайн,odd
9662,3936.0,2024-12-12 00:00:00,17,Онлайн,odd
9663,3848.0,2024-12-12 00:00:00,17,Онлайн,odd
9664,3896.0,2024-12-12 00:00:00,17,Онлайн,odd
9665,3808.0,2024-12-12 00:00:00,16,Онлайн,even
9666,3996.0,2024-12-12 00:00:00,7,Онлайн,odd
9667,4018.0,2024-12-12 00:00:00,8,Онлайн,even
9668,4038.0,2024-12-12 00:00:00,8,Онлайн,even
9669,4048.0,2024-12-12 00:00:00,8,Онлайн,even
9670,4014.0,2024-12-12 00:00:00,4,Онлайн,even
9671,4006.0,2024-12-12 00:00:00,4,Онлайн,even
9672,4016.0,2024-12-12 00:00:00,3,Онлайн,odd
9673,4040.0,2024-12-12 00:00:00,3,Онлайн,odd
9674,4058.0,2024-12-12 00:00:00,3,Онлайн,odd
9675,4076.0,2024-12-12 00:00:00,3,Онлайн,odd
9676,4056.0,2024-12-12 00:00:00,2,Онлайн,even
9677,4118.0,2024-12-12 00:00:00,2,Онлайн,even
9678,3682.0,2024-12-13 00:00:00,26,Онлайн,even
9679,3690.0,2024-12-13 00:00:00,26,Онлайн,even
9680,3870.0,2024-12-13 00:00:00,26,Онлайн,even
9681,3600.0,2024-12-13 00:00:00,25,Онлайн,odd
9682,3604.0,2024-12-13 00:00:00,25,Онлайн,odd
9683,3608.0,2024-12-13 00:00:00,25,Онлайн,odd
9684,3786.0,2024-12-13 00:00:00,25,Онлайн,odd
9685,3788.0,2024-12-13 00:00:00,25,Онлайн,odd
9686,3820.0,2024-12-13 00:00:00,25,Онлайн,odd
9687,3872.0,2024-12-13 00:00:00,23,Онлайн,odd
9688,3614.0,2024-12-13 00:00:00,24,Онлайн,even
9689,3838.0,2024-12-13 00:00:00,24,Онлайн,even
9690,3776.0,2024-12-13 00:00:00,24,Онлайн,even
9691,3722.0,2024-12-13 00:00:00,18,Онлайн,even
9692,3706.0,2024-12-13 00:00:00,17,Онлайн,odd
9693,3806.0,2024-12-13 00:00:00,17,Онлайн,odd
9694,3876.0,2024-12-13 00:00:00,17,Онлайн,odd
9695,3642.0,2024-12-13 00:00:00,16,Онлайн,even
9696,3850.0,2024-12-13 00:00:00,16,Онлайн,even
9697,4042.0,2024-12-13 00:00:00,6,Онлайн,even
9698,4070.0,2024-12-13 00:00:00,4,Онлайн,even
9699,4028.0,2024-12-13 00:00:00,4,Онлайн,even
9700,3998.0,2024-12-13 00:00:00,3,Онлайн,odd
9701,4054.0,2024-12-13 00:00:00,3,Онлайн,odd
9702,4060.0,2024-12-13 00:00:00,3,Онлайн,odd
9703,4068.0,2024-12-13 00:00:00,3,Онлайн,odd
9704,4080.0,2024-12-13 00:00:00,3,Онлайн,odd
9705,3718.0,2024-12-14 00:00:00,26,Онлайн,even
9706,3818.0,2024-12-14 00:00:00,26,Онлайн,even
9707,3700.0,2024-12-14 00:00:00,26,Онлайн,even
9708,3720.0,2024-12-14 00:00:00,26,Онлайн,even
9709,3832.0,2024-12-14 00:00:00,26,Онлайн,even
9710,3894.0,2024-12-14 00:00:00,26,Онлайн,even
9711,3900.0,2024-12-14 00:00:00,26,Онлайн,even
9712,3830.0,2024-12-14 00:00:00,26,Онлайн,even
9713,3878.0,2024-12-14 00:00:00,26,Онлайн,even
9714,3892.0,2024-12-14 00:00:00,26,Онлайн,even
